,img,seg
522,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009941.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009941_Segmentation.png
523,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009942.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009942_Segmentation.png
524,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009944.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009944_Segmentation.png
525,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009947.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009947_Segmentation.png
526,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009949.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009949_Segmentation.png
527,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009950.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009950_Segmentation.png
528,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009951.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009951_Segmentation.png
529,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009953.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009953_Segmentation.png
530,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009960.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009960_Segmentation.png
531,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009961.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009961_Segmentation.png
532,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009962.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009962_Segmentation.png
533,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009963.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009963_Segmentation.png
534,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009964.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009964_Segmentation.png
535,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009966.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009966_Segmentation.png
536,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009967.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009967_Segmentation.png
537,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009968.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009968_Segmentation.png
538,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009969.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009969_Segmentation.png
539,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009971.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009971_Segmentation.png
540,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009972.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009972_Segmentation.png
541,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009973.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009973_Segmentation.png
542,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009974.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009974_Segmentation.png
543,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009975.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009975_Segmentation.png
544,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009976.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009976_Segmentation.png
545,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009978.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009978_Segmentation.png
546,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009979.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009979_Segmentation.png
547,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009981.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009981_Segmentation.png
548,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009983.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009983_Segmentation.png
549,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009986.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009986_Segmentation.png
550,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009987.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009987_Segmentation.png
551,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009991.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009991_Segmentation.png
552,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009995.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009995_Segmentation.png
553,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010000.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010000_Segmentation.png
554,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010001.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010001_Segmentation.png
555,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010002.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010002_Segmentation.png
556,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010003.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010003_Segmentation.png
557,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010005.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010005_Segmentation.png
558,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010006.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010006_Segmentation.png
559,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010010.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010010_Segmentation.png
560,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010014.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010014_Segmentation.png
561,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010015.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010015_Segmentation.png
562,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010017.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010017_Segmentation.png
563,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010019.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010019_Segmentation.png
564,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010021.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010021_Segmentation.png
565,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010022.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010022_Segmentation.png
566,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010024.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010024_Segmentation.png
567,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010025.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010025_Segmentation.png
568,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010029.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010029_Segmentation.png
569,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010032.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010032_Segmentation.png
570,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010035.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010035_Segmentation.png
571,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010036.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010036_Segmentation.png
572,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010040.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010040_Segmentation.png
573,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010042.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010042_Segmentation.png
574,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010043.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010043_Segmentation.png
575,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010044.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010044_Segmentation.png
576,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010046.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010046_Segmentation.png
577,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010051.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010051_Segmentation.png
578,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010052.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010052_Segmentation.png
579,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010053.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010053_Segmentation.png
580,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010054.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010054_Segmentation.png
581,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010056.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010056_Segmentation.png
582,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010057.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010057_Segmentation.png
583,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010060.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010060_Segmentation.png
584,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010063.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010063_Segmentation.png
585,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010064.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010064_Segmentation.png
586,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010065.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010065_Segmentation.png
587,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010066.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010066_Segmentation.png
588,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010067.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010067_Segmentation.png
589,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010068.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010068_Segmentation.png
590,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010069.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010069_Segmentation.png
591,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010070.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010070_Segmentation.png
592,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010071.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010071_Segmentation.png
593,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010074.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010074_Segmentation.png
594,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010075.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010075_Segmentation.png
595,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010078.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010078_Segmentation.png
596,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010079.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010079_Segmentation.png
597,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010080.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010080_Segmentation.png
598,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010081.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010081_Segmentation.png
599,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010083.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010083_Segmentation.png
600,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010086.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010086_Segmentation.png
601,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010087.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010087_Segmentation.png
602,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010090.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010090_Segmentation.png
603,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010091.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010091_Segmentation.png
604,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010093.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010093_Segmentation.png
605,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010094.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010094_Segmentation.png
606,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010101.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010101_Segmentation.png
607,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010102.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010102_Segmentation.png
608,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010104.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010104_Segmentation.png
609,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010105.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010105_Segmentation.png
610,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010168.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010168_Segmentation.png
611,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010169.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010169_Segmentation.png
612,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010170.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010170_Segmentation.png
613,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010174.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010174_Segmentation.png
614,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010176.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010176_Segmentation.png
615,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010177.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010177_Segmentation.png
616,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010178.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010178_Segmentation.png
617,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010182.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010182_Segmentation.png
618,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010184.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010184_Segmentation.png
619,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010185.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010185_Segmentation.png
620,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010186.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010186_Segmentation.png
621,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010189.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010189_Segmentation.png
622,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010191.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010191_Segmentation.png
623,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010194.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010194_Segmentation.png
624,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010203.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010203_Segmentation.png
625,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010204.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010204_Segmentation.png
626,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010205.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010205_Segmentation.png
627,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010212.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010212_Segmentation.png
628,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010213.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010213_Segmentation.png
629,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010218.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010218_Segmentation.png
630,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010219.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010219_Segmentation.png
631,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010220.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010220_Segmentation.png
632,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010222.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010222_Segmentation.png
633,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010223.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010223_Segmentation.png
634,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010225.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010225_Segmentation.png
635,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010226.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010226_Segmentation.png
636,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010227.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010227_Segmentation.png
637,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010228.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010228_Segmentation.png
638,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010230.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010230_Segmentation.png
639,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010232.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010232_Segmentation.png
640,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010233.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010233_Segmentation.png
641,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010235.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010235_Segmentation.png
642,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010236.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010236_Segmentation.png
643,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010237.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010237_Segmentation.png
644,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010239.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010239_Segmentation.png
645,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010240.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010240_Segmentation.png
646,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010241.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010241_Segmentation.png
647,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010242.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010242_Segmentation.png
648,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010244.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010244_Segmentation.png
649,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010246.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010246_Segmentation.png
650,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010247.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010247_Segmentation.png
651,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010248.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010248_Segmentation.png
652,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010249.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010249_Segmentation.png
653,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010251.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010251_Segmentation.png
654,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010252.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010252_Segmentation.png
655,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010256.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010256_Segmentation.png
656,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010262.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010262_Segmentation.png
657,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010263.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010263_Segmentation.png
658,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010264.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010264_Segmentation.png
659,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010265.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010265_Segmentation.png
660,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010266.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010266_Segmentation.png
661,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010267.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010267_Segmentation.png
662,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010317.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010317_Segmentation.png
663,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010318.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010318_Segmentation.png
664,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010319.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010319_Segmentation.png
665,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010320.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010320_Segmentation.png
666,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010321.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010321_Segmentation.png
667,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010322.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010322_Segmentation.png
668,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010323.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010323_Segmentation.png
669,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010324.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010324_Segmentation.png
670,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010325.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010325_Segmentation.png
671,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010327.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010327_Segmentation.png
672,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010329.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010329_Segmentation.png
673,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010330.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010330_Segmentation.png
674,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010332.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010332_Segmentation.png
675,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010333.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010333_Segmentation.png
676,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010334.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010334_Segmentation.png
677,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010335.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010335_Segmentation.png
678,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010337.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010337_Segmentation.png
679,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010339.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010339_Segmentation.png
680,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010341.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010341_Segmentation.png
681,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010342.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010342_Segmentation.png
682,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010344.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010344_Segmentation.png
683,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010349.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010349_Segmentation.png
684,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010350.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010350_Segmentation.png
685,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010351.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010351_Segmentation.png
686,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010352.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010352_Segmentation.png
687,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010356.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010356_Segmentation.png
688,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010357.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010357_Segmentation.png
689,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010358.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010358_Segmentation.png
690,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010361.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010361_Segmentation.png
691,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010362.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010362_Segmentation.png
692,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010364.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010364_Segmentation.png
693,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010365.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010365_Segmentation.png
694,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010367.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010367_Segmentation.png
695,ISBI2016_ISIC_Part1_Training_Data/ISIC_0010370.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0010370_Segmentation.png
